,Asset_0,Asset_1,Asset_2,Asset_3,Asset_4,Asset_5,Asset_6,Asset_7,Asset_8,Asset_9,Asset_10,Asset_11,Asset_12,Asset_13,Asset_14,Asset_15,Asset_16,Asset_17,Asset_18,Asset_19,Asset_20,Asset_21,Asset_22,Asset_23,Asset_24,Asset_25,Asset_26,Asset_27,Asset_28,Asset_29,Asset_30,Asset_31,Asset_32,Asset_33,Asset_34,Asset_35,Asset_36,Asset_37,Asset_38,Asset_39,Asset_40,Asset_41,Asset_42,Asset_43,Asset_44,Asset_45,Asset_46,Asset_47,Asset_48,Asset_49
0,-5.128318591458715,1.6046046377047625,17.668765316360293,6.220717828994219,-5.28267301869501,-8.501720112910826,5.011346714817609,4.084626340956368,-4.834793390953528,-14.89378538796301,3.963290037573691,-0.9330597425689233,2.6716119200908484,-3.673169789342581,-12.395091906378237,6.622633712729859,10.620619161475105,-0.02769986803406546,-1.6577587466612882,-7.834607415914556,5.62205148913601,-12.071015528813994,9.04324818458099,27.8841411880251,1.6542643605972762,-3.8462840126214113,4.437590762363804,7.783689405291596,5.853044450660153,2.081384109961228,10.602776828433006,-2.5528541632604416,11.965021159538491,0.304090339917225,-8.015339810876268,-3.05241261976482,-5.657002007885268,2.3205862899176366,-20.703859797061945,5.300437284138853,9.282681339515015,3.1872448500791477,0.7763545666177711,7.5846411686333095,9.914343199937338,2.605611851524426,4.57375656836659,-6.623270382564339,1.2681324033633337,9.841903227304448
1,11.470217054309279,10.592743239156329,-1.473943859456997,-9.103427938037058,3.6360613774443586,10.836871114149385,-2.77008005500707,-6.924124450987035,-3.3049180080956715,-14.830322783871491,-2.867941824537111,-14.529328439696355,0.8340795028135013,-8.43819459330173,3.4182414837501054,2.24165785573314,6.05432223315488,-9.28660317606624,1.566513701681184,7.343569502792443,-4.531110531203977,-7.338148569738994,6.175939790802618,11.808999507815326,0.5846305919123641,-10.252540176469099,-9.914183847615826,-4.772994713620844,1.2465727760120573,-4.448744289468657,0.10609304621641244,3.9532914458785866,-8.739522514561743,-7.321039502032261,-5.455349108825988,-8.627764704185317,1.236715376280801,-5.405628885161794,-9.927544798421673,-1.2560866319214372,2.041708817786384,9.179249935061575,-0.7427327163071934,-9.48759474296,6.638547713910022,7.579084393140913,-3.0837488988739152,1.6646185658871062,-8.904493427980844,1.6948587418987355
2,-6.303356550825473,2.8241913945897252,-7.014471000047346,-8.454188513990932,-11.161802363916179,-9.813161858156672,-3.5145311349836525,1.7193652882753951,-7.950430879277891,-5.465574350061918,2.5245855812150664,3.85121495973916,4.707785295441985,-1.2683707763094407,-6.844392096189678,-4.7492665703974595,-0.6232347589327665,-4.936972187608419,-1.9305740001203004,6.259641451084959,4.493405527799212,-8.541578886860739,-2.2642563413104653,14.897223308468869,-5.779457854270482,-1.8076327364109537,-5.613077708415866,-3.8245207476810643,1.8568960059150188,-10.485324932373553,-5.364610830416688,2.4010313186143333,-5.350741481281063,7.854316588829701,5.829822879524565,-2.3804272714484886,-7.13848052439939,-2.2630698519030905,7.270782448090463,-0.9947227389705264,-3.481809919972957,1.5011460319622887,0.12413723740503396,-6.057957595605346,3.034407744262593,-2.0253387704667163,16.705770949967583,-0.09591021857025425,11.996895086809717,6.84275447882447
3,-0.4988320278010182,0.8057302260739245,0.39184815450496496,6.023373613597535,-11.83832850448755,-11.66694015927238,12.657408956882307,-6.09702777931682,-2.198274689680336,7.549850094052015,-0.433409877893313,1.569885505345868,1.2247198350990622,-4.46643902994616,-5.872292167369417,10.81683045573712,3.030483544350217,14.030823597114155,-0.8484729396553707,1.3698721712796265,9.672321680597273,1.742465634407359,7.887326491632792,7.305082490902417,-8.47485496041121,-3.106196280010307,6.7548404058863145,11.911936338395174,-0.27375999622052505,-6.824389804380196,-10.236186239090689,-14.618541034600236,-6.691513731627791,-9.891568011509628,0.45965422465244776,-0.05611634874838744,-4.925887774519903,2.238444821278988,8.428870762481196,4.898543092266324,-7.8762305816479605,8.510818714713798,-0.5862921542969975,-7.690576794646981,4.880483112167117,4.486813407565634,11.731633898613163,-19.207865132456828,6.217035713564003,5.922057098198684
4,-0.34468219218193064,-1.8849806952446644,-8.544059947208746,-5.309094151218124,4.80152600055434,-3.823923177941362,0.5760082667235257,2.856537326324022,2.338010218377984,6.346511501492439,0.5538468836507354,2.1341996579484985,1.6617415071399364,-7.695458188463997,6.367775529026134,-6.484804767302732,0.2325598555400988,1.2457193062165985,-0.0978311057899876,0.7956449373008722,0.5013420254767453,1.3714577554992733,-0.1660159800287863,-14.683813988811012,6.62606995143874,-2.5950966077672506,1.5656450248751368,2.3149759498879137,8.91525543009487,-7.284278931225105,-6.341538598298592,-10.81188202597982,-3.9167574257958706,5.160524895942558,2.4757830913458494,6.68715067629356,3.286480257547377,-4.739660695654932,16.094801016330003,-3.6547766941340667,-5.891330114886047,11.870409877584123,-5.284651066066931,-0.8001962972541358,1.6874120889647932,7.719303201264575,-3.343941382362851,10.297138988680876,-2.0007590552156045,-7.399513178018627
5,9.93177987382621,7.876846831284452,-5.2143506355482865,-0.1691763409363966,0.8937114983633031,3.763588715851122,-1.5706960534804566,-5.1197216086805994,6.624653425241009,-2.484341921060252,-10.804098805246321,4.374231268848756,18.994673541792316,-14.288934208530772,0.7470842004177317,-5.851023421607762,-4.790831937042151,-11.400002957448297,7.711825544093666,6.847441327447702,-3.0439653481960076,5.114455427597422,4.186472782971749,-2.336401222226292,3.9331903997582662,-5.959307552888007,-3.78685941121073,6.143512875311374,2.357103958464487,-10.586520474805283,-3.8676877012238453,3.6217038381940068,-10.570125119580744,-7.785122643937719,6.887288105914453,8.663642570101691,3.0424106447720867,-1.1374619382956335,17.924471167346365,-9.135247730878959,-22.489144031473504,-0.9766987706862925,-5.454308417733219,2.3615085233645003,6.327136269883868,-5.456924085501758,-0.00905121673327007,13.77681710318633,-5.612189296060359,3.9787857791484833
6,7.0637598549955145,-1.19496452393435,-9.50648362950948,-2.5051639223423843,-0.6734654414981492,1.8894794319984036,-4.650902418710179,9.435069084968879,-4.316300634741042,-6.419239388270122,-4.645133560533955,2.792917281770718,3.4418840751839666,4.612587902337717,-0.8964863718616635,-4.743364566062823,10.791080857190947,-1.7759048970927034,7.285617923254618,2.18598837724131,-9.06063644298942,-6.1873589844521995,-6.923119570008987,0.9116454151263784,-11.43373415201817,-9.358020881060767,2.5738279577791694,-8.850225363871395,10.725963796319444,7.414406557018239,-1.7893007155108243,10.134531128787637,0.38326761535492293,-1.404774902793887,2.164836625325889,-7.380769841665675,-2.748584398165264,8.389384975067758,1.3409381252681516,-6.801031444478523,-4.991853017478838,-3.188875723401719,-5.263009001195022,-6.155166540345632,-0.37044308655896424,-4.762147118490248,-7.102063687196536,-1.0436758836343207,-2.024228603820971,4.145148628453796
7,-5.847439445534206,0.9014107224738663,-0.61381237247885,-3.0990543417090106,-6.230977959343479,-9.763537584600343,-3.7949084269494486,1.8491095638462336,5.356284577089074,-6.5211619454334695,-2.881519666667615,-3.332155985193911,-8.909728465374554,-2.4202109883154526,5.218221004519609,2.052635907566249,8.579944785633499,-1.690112436725578,-6.995645950673857,5.765190086931697,1.7132425223823247,-0.635429537430422,4.154419608683136,3.5132819185745103,11.58494471106639,-5.795831735165177,-2.176934062297174,-7.812008095495039,4.8176251447772005,3.988668539024665,0.1559579564272785,-0.03892581513296964,1.118706850189568,0.38679701152634904,-7.307214384214913,4.366057369105029,-3.583862758152325,-4.116194709862531,-11.380096856195035,7.745406372218402,2.596903749351135,2.932541418102537,-5.013774724224718,-9.6413574793719,5.667295885332988,3.763307218710625,-8.184560063152764,5.291960655925695,-4.4188781382713005,-5.4632809195324725
8,2.111149685213378,-8.497931848507145,2.8498022524971542,10.036610520105711,-17.630472522858454,-10.454496561216244,-7.92396109955559,4.480363447529459,1.6078602460470857,16.903185703943347,0.7969195756917957,-1.5191027382351505,4.507788689508575,10.881224805946342,-1.3592034631346852,1.4210455436786935,8.986906509474876,-4.717214590659997,-14.65744153813411,1.9322648914068916,5.565093048291396,5.370948780861449,-1.4813589605661148,-2.714306090806598,3.5208873223921304,-5.298213207979579,-4.372972524042307,-4.636488122312548,-10.663599222378574,-9.075481686642247,-14.3715089552305,-0.38641013489190434,-0.6703776444185297,2.1495575963961837,-2.608086303842401,-5.366806858649186,-2.217526355004203,3.162688902249457,8.95403229926601,1.2672975330769969,-11.300219310454509,-5.4911906535271475,0.5158756416903243,-4.995517106671643,4.859359636843362,14.89914699606123,2.483147039224338,0.13149358278136827,7.847170032029603,3.4457224640878525
9,7.496939904858857,8.153223222920035,7.524322651659512,-2.385635132284132,3.4280374984171473,14.65725183096542,-4.461963846208281,11.844420425012393,6.849179596263612,-9.23022903549826,-5.210429634684019,-14.094204707508556,3.3655722876700835,1.9066823952720338,-18.315550166023478,7.689791420212225,18.22477118962424,-6.2192029693987205,-0.3248836979160523,-0.15274443771705903,-4.524538579226836,1.4044813079309386,-3.539436375652334,-4.419689992132332,-9.549894512588253,4.332659990715721,-8.985736311300208,-17.681268180600245,2.057843727422865,10.330247542514723,11.512520581737677,-2.691572475572433,3.304096718996991,-15.81442726192394,-2.6827872812839764,-9.84960163649634,-9.939280102992017,2.887823019469325,-2.5869193451174946,-3.5536281327552257,7.238759344853194,-8.632397443768577,-3.7377672089193807,-7.503610219354587,-7.581494363228943,-1.4852112229177445,3.398703609895934,-9.479113028858263,11.537368328148263,-1.5259023864055399
